공원명,공원주소,관리부서,시도,위치,자치구명,자치구명 (자치구별 데이터.Csv),지역,1인당 배출량,Latitude,Longitude,X좌표(Wgs84),Y좌표(Wgs84),가로쓰레기통 개수,공원 개수,기간,기타,매립,면적,면적 (자치구별 데이터.Csv),면적당 배출량,미세먼지(㎍/㎥),배출량(C),소각,아황산가스(Ppm),오존(Ppm),이산화질소(Ppm),인구,일산화탄소(Ppm),재활용,초미세먼지(㎍/㎥)
,,,서울특별시,"서울특별시 양천구 오목교역1번출구,대학학원앞",양천구,양천구,,0.002396141,37.5250374,126.8730535,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 청학스포츠센타,버스정류장",양천구,양천구,,0.002396141,37.5240382,126.8754252,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 목동역5번출구,버스정류장앞",양천구,양천구,,0.002396141,37.525771,126.86551,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 목3단지건너편,목4동버스정류장",양천구,양천구,,0.002396141,37.5323426,126.8683423,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정7동 신트리공원 버스정류장,양천구,양천구,,0.002396141,37.51445,126.857667,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 등촌지하차도,오금교방향",양천구,양천구,,0.002396141,37.5177055,126.867815,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 고척파출소 앞,양천구,양천구,,0.002396141,37.5067067,126.8600661,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 출입국관리사무소 건너 유치원앞,양천구,양천구,,0.002396141,37.5191415,126.8695272,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 출입국관리소앞,양천구,양천구,,0.002396141,37.5191415,126.8695272,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 등촌지하차도(13단지쪽),양천구,양천구,,0.002396141,37.5177055,126.867815,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 등촌지하차도(14단지쪽),양천구,양천구,,0.002396141,37.514771,126.869551,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 양천구청역 앞,양천구,양천구,,0.002396141,37.512322,126.865633,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 양천구청역 건너편,양천구,양천구,,0.002396141,37.512322,126.865633,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 목12단지 버스정류장앞,양천구,양천구,,0.002396141,37.514289,126.860622,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 해누리타운 앞,양천구,양천구,,0.002396141,37.5159278,126.8638154,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 양천 구민센타 맞은편,양천구,양천구,,0.002396141,37.5165111,126.8643431,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 양천공원맞은편,14단지앞",양천구,양천구,,0.002396141,37.5179378,126.8682181,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 목동초교,로즈빌@앞",양천구,양천구,,0.002396141,37.5089842,126.8607326,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 목동초교,건너 쉐르빌@앞",양천구,양천구,,0.002396141,37.5215267,126.8703864,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 원불교 사잇길,양천구,양천구,,0.002396141,37.5242706,126.8619704,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 양천구청앞 버스정류장,양천구,양천구,,0.002396141,37.512576,126.86515,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신트리공원사거리 버스정류장앞,양천구,양천구,,0.002396141,,,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 양천보건소 버스정류장,양천구,양천구,,0.002396141,37.518218,126.866167,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 구민회관 건너 버스정류장,양천구,양천구,,0.002396141,37.5165389,126.8643987,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 홍익병원건너편 버스정류장,양천구,양천구,,0.002396141,37.528043,126.863864,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 진명여고앞 버스정류장,양천구,양천구,,0.002396141,37.524011,126.865118,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 목동역7번출구,가스충전소앞",양천구,양천구,,0.002396141,37.525677,126.864148,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 홍익병원 버스정류장,양천구,양천구,,0.002396141,37.5284349,126.8636189,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 양강중학교 버스정류장앞,양천구,양천구,,0.002396141,37.524812,126.850269,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정1동 주민센타 주유소앞,양천구,양천구,,0.002396141,37.5185385,126.8542885,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정네거리역 버스정류장앞,양천구,양천구,,0.002396141,37.520234,126.852868,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 우리은행(신정점)건너편,양천구,양천구,,0.002396141,37.5219548,126.8584547,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 남부법원 버스정류장,양천구,양천구,,0.002396141,37.521729,126.863015,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월7동 체육센타 버스정류장,양천구,양천구,,0.002396141,37.520427,126.836829,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월7동 시영아파트 정류장앞,양천구,양천구,,0.002396141,37.519067,126.836805,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월7동 시영@앞 버스정류장,양천구,양천구,,0.002396141,37.519067,126.836805,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 이펜하우스3단지,버스정류장앞",양천구,양천구,,0.002396141,37.5141133,126.8302581,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 서남병원앞 버스정류장,양천구,양천구,,0.002396141,37.511737,126.8327,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 푸른마을1단지 버스정류장앞,양천구,양천구,,0.002396141,37.5125365,126.835249,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 푸른마을2단지건너 버스정류장,양천구,양천구,,0.002396141,37.5134965,126.8352465,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 푸른마을3단지 마을버스정류장,양천구,양천구,,0.002396141,37.512172,126.836595,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정3동 현대@앞 버스정류장,양천구,양천구,,0.002396141,37.5081845,126.8416803,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정3동 현대@건너 버스정류장,양천구,양천구,,0.002396141,37.5079189,126.8364235,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월7동 경창빌딩앞 정류장,양천구,양천구,,0.002396141,37.519981,126.8365553,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월7동시영@건너,버스정류장",양천구,양천구,,0.002396141,37.5177974,126.8342309,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월4동 신한은행앞 버스정류장,양천구,양천구,,0.002396141,37.519981,126.8365553,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월4동신한은행건너,정류장",양천구,양천구,,0.002396141,37.5390077,126.8288738,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월4동 이종찬정형외과앞,양천구,양천구,,0.002396141,37.5206288,126.8440384,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월2동 동방사우나 건너편,양천구,양천구,,0.002396141,37.5212933,126.8466124,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월4동,이종찬정형외과 건너편",양천구,양천구,,0.002396141,37.5206288,126.8440384,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월2동 신내과 건너편,양천구,양천구,,0.002396141,37.5225649,126.8449346,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월4동,강서초교 버스정류장",양천구,양천구,,0.002396141,37.522063,126.841861,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월4동,덕수전자앞 버스정류장",양천구,양천구,,0.002396141,37.520161,126.836256,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월4동 현대자동차건너 정류장,양천구,양천구,,0.002396141,37.519981,126.8365553,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월1동,수정교회앞 정류장",양천구,양천구,,0.002396141,37.535787,126.829027,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월1동 국민은행앞 정류장,양천구,양천구,,0.002396141,37.535787,126.829027,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월5동,가로공원 토종순대국앞",양천구,양천구,,0.002396141,37.5362297,126.8287619,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월5동,이마트건너 정류장",양천구,양천구,,0.002396141,37.539702,126.828485,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월5동,서울프라자건너 정류장",양천구,양천구,,0.002396141,37.53973,126.829957,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신월5동,기아자동차 정류장",양천구,양천구,,0.002396141,37.5389243,126.8224855,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월5동 구동사무소 앞,양천구,양천구,,0.002396141,37.5386395,126.8271911,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월3동 공수부대@건너편 정류장,양천구,양천구,,0.002396141,37.5335914,126.8290407,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월3동 양원초교앞 정류장,양천구,양천구,,0.002396141,37.541216,126.830577,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월3동 파출소앞 정류장,양천구,양천구,,0.002396141,37.535897,126.8272351,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신월3동 우체국앞 정류장,양천구,양천구,,0.002396141,37.534809,126.828765,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정4동 우리은행앞,양천구,양천구,,0.002396141,37.5219548,126.8584547,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정4동 경서농협앞,양천구,양천구,,0.002396141,37.5216668,126.8557348,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,"서울특별시 양천구 신정4동,네거리 기업은행앞",양천구,양천구,,0.002396141,37.5213714,126.8532608,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신서초교앞,양천구,양천구,,0.002396141,37.5201495,126.8624543,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정3동사무소 앞,양천구,양천구,,0.002396141,37.5151222,126.8547886,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신트리@ 앞,양천구,양천구,,0.002396141,37.514539,126.8564829,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 진명여고앞 버스정류장,양천구,양천구,,0.002396141,37.524011,126.865118,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정6동 한사랑교회 건너편,양천구,양천구,,0.002396141,37.514464,126.8597032,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정3동 남부순환로 정류장(학마을 103 옆),양천구,양천구,,0.002396141,37.506787,126.84428,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정3동 남부순환로 정류장(학마을 103 옆),양천구,양천구,,0.002396141,37.506787,126.84428,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정3동 신정로7길 81-4 앞 버스정류장,양천구,양천구,,0.002396141,37.512172,126.836595,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 신정네거리,양천구,양천구,,0.002396141,37.520209,126.852796,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 대일고등학교 건너 버스정류장,양천구,양천구,,0.002396141,37.5079189,126.8364235,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 양천공원 버스정류장앞,양천구,양천구,,0.002396141,37.518019,126.869802,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 양천구 GM자동차 서비스앞,양천구,양천구,,0.002396141,37.5224821,126.8363457,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 강서구 나누리병원 16-199,양천구,양천구,,0.002396141,37.5373118,126.8366869,,,216,5,2020,0.1,77.3,,17.41,63.62435382,39,1107.7,106.4,0.004,0.024,0.026,462285,0.5,923.9,22
,,,서울특별시,서울특별시 강서구 나누리병원 16-200,강서구,강서구,,0.004930024,37.5373118,126.8366869,,,274,9,2020,323.8,160.9,,41.44,71.17519305,38,2949.5,251,0.004,0.025,0.023,598273,0.4,2213.8,21
,,,서울특별시,서울특별시 강서구 까치산역 16-192,강서구,강서구,,0.004930024,37.5309257,126.8469,,,274,9,2020,323.8,160.9,,41.44,71.17519305,38,2949.5,251,0.004,0.025,0.023,598273,0.4,2213.8,21
,,,서울특별시,서울특별시 강서구 화곡역.현대주유소 16-205,강서구,강서구,,0.004930024,37.5407155,126.8409485,,,274,9,2020,323.8,160.9,,41.44,71.17519305,38,2949.5,251,0.004,0.025,0.023,598273,0.4,2213.8,21
,,,서울특별시,서울특별시 강서구 화곡중고등학교16-211,강서구,강서구,,0.004930024,37.5484122,126.8330687,,,274,9,2020,323.8,160.9,,41.44,71.17519305,38,2949.5,251,0.004,0.025,0.023,598273,0.4,2213.8,21
