위치,자치구명,공원명,미세먼지(㎍/㎥),배출량(C),재활용
서울특별시 용산구 이태원버스정류장(03-189) 아디다스 OFS점 앞,용산구,0,36,1140.8,1009.6
서울특별시 광진구 강변역 4번출구 앞,광진구,0,33,1379.4,1290.4
서울특별시 동작구 노량진역 건너편,동작구,0,40,1514.3,1410.9
서울특별시 강동구 올림픽로622 (성내동78-10 보훈병원셔틀버스 앞),강동구,0,37,4555.5,4356.1
서울특별시 구로구 경인로 557,구로구,0,37,1333.4,1111.4
서울특별시 강동구 구천면로251 (천호동393-7 고분다리시장입구 버스정류장),강동구,0,37,4555.5,4356.1
"서울특별시 성북구 장위2동64-123(도곶이로91)돌곳이역
6호선2번출구",성북구,0,34,1354.6,1247.6
서울특별시 동작구 상도역2번출구 옆,동작구,0,40,1514.3,1410.9
서울특별시 강남구 두산타워,강남구,0,32,3718,3059.5
서울특별시 용산구 삼각지(보훈청방향)평양집앞 공원쉼터,용산구,0,36,1140.8,1009.6
서울특별시 강북구 도봉로52 y스퀘어 앞,강북구,0,32,851,772.1
서울특별시 강동구 상일로 뱅크공인중개사(135)앞,강동구,1,37,4555.5,4356.1
서울특별시 용산구 동부이촌동 국민은행앞,용산구,0,36,1140.8,1009.6
서울특별시 금천구 가산디지털1로 168,금천구,0,35,1936.9,1798.5
서울특별시 서초구 신반포역 9번 출구,서초구,0,39,3801.7,3566.8
서울특별시 송파구 종합운동장역 3번 출구,송파구,1,34,2353.1,2041.2
서울특별시 동작구 현대아파트정류장(ID:20-934),동작구,1,40,1514.3,1410.9
서울특별시 영등포구 국회도서관 입구,영등포구,0,34,2556.1,2377.5
서울특별시 성동구 마장동568-19,성동구,0,34,2181.2,1442.1
서울특별시 강서구 상사마을입구 버스정류장(16-172),강서구,0,38,2949.5,2213.8
서울특별시 강남구 포레힐호텔,강남구,0,32,3718,3059.5
서울특별시 동작구 서울노량진우체국 앞,동작구,1,40,1514.3,1410.9
서울특별시 동작구 노송가구 앞(ID22-031),동작구,0,40,1514.3,1410.9
서울특별시 용산구 남산도서관앞(두텁바위마을표지석앞) 버스정류장(03-168),용산구,0,36,1140.8,1009.6
서울특별시 강서구 서울신정초등학교버스정류장(16-182),강서구,0,38,2949.5,2213.8
서울특별시 마포구 양화로 14-014 중앙버스정류장,마포구,0,34,1979.4,1753.4
서울특별시 동대문구 약령시로 3,동대문구,0,33,1367.2,1234.7
서울특별시 강서구 공항삼거리 횡단보도,강서구,0,38,2949.5,2213.8
서울특별시 강동구 둔촌동 푸르지오 정류장,강동구,0,37,4555.5,4356.1
서울특별시 은평구 새절역 1번출구 아래 버스정류장,은평구,0,38,2311.2,2146.4
서울특별시 강서구 마곡수명산파크5단지6단지 정류장(16-417),강서구,0,38,2949.5,2213.8
서울특별시 강남구 제일은행,강남구,2,32,3718,3059.5
서울특별시 마포구 서강로68 마포노인종합복지관앞,마포구,1,34,1979.4,1753.4
서울특별시 강남구 동훈타운,강남구,0,32,3718,3059.5
서울특별시 성동구 하왕십리동 890-81,성동구,0,34,2181.2,1442.1
서울특별시 강서구 겸재정선기념관16-272,강서구,1,38,2949.5,2213.8
서울특별시 종로구 가회동주민센터 앞,종로구,0,36,882,735.3
서울특별시 성북구 동선동4가 6-5 성신여대마을버스정류장,성북구,0,34,1354.6,1247.6
서울특별시 동대문구 이문로 46,동대문구,0,33,1367.2,1234.7
서울특별시 송파구 잠실역 6번출구,송파구,0,34,2353.1,2041.2
서울특별시 도봉구 동아청솔아파트 117동 담장옆,도봉구,0,35,805.8,624.4
서울특별시 은평구 수색로 294 수색 119안전센타,은평구,0,38,2311.2,2146.4
서울특별시 도봉구 자운고등학교 건너편,도봉구,0,35,805.8,624.4
서울특별시 중구 동아빌딩앞 버스정류장,중구,0,36,1468.2,1268
"서울특별시 은평구 동명여고,천주교성당 버스정류장 횡단보도",은평구,0,38,2311.2,2146.4
서울특별시 강남구 대치동 998,강남구,0,32,3718,3059.5
서울특별시 구로구 가마산로 205,구로구,0,37,1333.4,1111.4
서울특별시 영등포구 여의동 주민센터 맞은편 버스정류장(19-147),영등포구,1,34,2556.1,2377.5
서울특별시 구로구 디지털로32나길 51,구로구,0,37,1333.4,1111.4
서울특별시 송파구 방이동 225 한양(아) 상가 버스정류장 주변,송파구,0,34,2353.1,2041.2
서울특별시 서대문구 통일로 독립문역 (13035),서대문구,1,32,1604.9,1490.7
서울특별시 성북구 화랑로77. 월곡역 2번출구,성북구,0,34,1354.6,1247.6
서울특별시 서대문구 신촌동 신촌로159 (13141),서대문구,0,32,1604.9,1490.7
"서울특별시 강서구 마곡동로 마곡일반산업단지 D30-1,2",강서구,0,38,2949.5,2213.8
서울특별시 마포구 창전로32 구수동사거리 공원입구,마포구,0,34,1979.4,1753.4
서울특별시 마포구 메세나폴리스 어린이공원 벤치앞,마포구,1,34,1979.4,1753.4
서울특별시 강동구 고덕로227 (고덕동313 배재중고 앞),강동구,0,37,4555.5,4356.1
서울특별시 강동구 구천면로403 (천호동24-2 성덕여중상고 버스정류장),강동구,1,37,4555.5,4356.1
서울특별시 중구 약수역 10번출구,중구,0,36,1468.2,1268
서울특별시 중랑구 중화역3-4(07-107),중랑구,0,33,1585.9,1461.3
서울특별시 서대문구 남가좌2동 증가로191 연가초등 후문(13233),서대문구,0,32,1604.9,1490.7
서울특별시 양천구 신정1동 주민센타 주유소앞,양천구,0,39,1107.7,923.9
서울특별시 관악구 신림역 8번 출구,동작구,0,40,1514.3,1410.9
서울특별시 동작구 종로학원 앞,동작구,1,40,1514.3,1410.9
서울특별시 용산구 이바돔감자탕 이태원점(이태원역4번출구•해밀턴호텔)버스정류장(03-191),용산구,0,36,1140.8,1009.6
"서울특별시 용산구 갈월동 4호선 숙대입구 버스정류장(03-327, 여행박사앞)",용산구,0,36,1140.8,1009.6
서울특별시 영등포구 백악관웨딩홀 버스정류장(19-241),영등포구,0,34,2556.1,2377.5
서울특별시 송파구 잠실119안전센터,송파구,1,34,2353.1,2041.2
서울특별시 중구 엠버서더 호텔 옆 횡단보도,중구,1,36,1468.2,1268
서울특별시 은평구 역촌오거리 버스정류장 옆,은평구,0,38,2311.2,2146.4
서울특별시 마포구 양화로 14-012 중앙버스정류장,마포구,0,34,1979.4,1753.4
서울특별시 양천구 신월3동 파출소앞 정류장,양천구,0,39,1107.7,923.9
서울특별시 동작구 동작주차공원 앞 버스정류장(ID20-134),동작구,1,40,1514.3,1410.9
서울특별시 은평구 연신내역 7번 출구 앞(갈현1동),은평구,1,38,2311.2,2146.4
서울특별시 금천구 금하로(벽산아파트 101동),금천구,0,35,1936.9,1798.5
서울특별시 금천구 벚꽃로 122(독산동 1003-2),금천구,0,35,1936.9,1798.5
서울특별시 동작구 상도로 234,동작구,0,40,1514.3,1410.9
서울특별시 노원구 롯데캐슬루나아파트,노원구,0,36,1591.5,1366.8
서울특별시 성북구 창문여고 맞은 편 버스정류장 (08-102),성북구,0,34,1354.6,1247.6
서울특별시 송파구 잠실역 8번출구,송파구,0,34,2353.1,2041.2
서울특별시 양천구 신월7동 시영아파트 정류장앞,양천구,0,39,1107.7,923.9
"서울특별시 성북구 안암오거리,우신향병원 방향",성북구,0,34,1354.6,1247.6
서울특별시 동대문구 한천로 110,동대문구,1,33,1367.2,1234.7
서울특별시 강서구 마곡엠밸리7단지.712동 버스정류장(16-702),강서구,0,38,2949.5,2213.8
서울특별시 강동구 207 윤선생 앞,강동구,0,37,4555.5,4356.1
서울특별시 성동구 184,성동구,0,34,2181.2,1442.1
서울특별시 강남구 동부센트레빌아파트 101동 앞,강남구,0,32,3718,3059.5
서울특별시 도봉구 누원 고등학교앞,도봉구,0,35,805.8,624.4
서울특별시 서초구 뉴코아아울렛 앞,서초구,0,39,3801.7,3566.8
서울특별시 도봉구 녹천역3번출구 주공17단지1710동 앞,도봉구,1,35,805.8,624.4
서울특별시 도봉구 사계공원 봄,도봉구,1,35,805.8,624.4
서울특별시 강서구 강서로 134 건널목,강서구,0,38,2949.5,2213.8
서울특별시 도봉구 창원초교 앞,도봉구,1,35,805.8,624.4
서울특별시 영등포구 남서울ⓐ 버스정류장(19-249),영등포구,0,34,2556.1,2377.5
서울특별시 구로구 고척로 85,구로구,0,37,1333.4,1111.4
서울특별시 금천구 시흥대로 228(시흥동 883-7),금천구,0,35,1936.9,1798.5
서울특별시 강북구 수유역 6번 출구 앞,강북구,0,32,851,772.1
서울특별시 성동구 금호동1가 122,성동구,1,34,2181.2,1442.1
서울특별시 강북구 솔샘터널 위 등산로 입구,강북구,0,32,851,772.1
서울특별시 구로구 디지털로229-3,구로구,0,37,1333.4,1111.4
서울특별시 은평구 통일로894 선일하이츠빌라 앞(불광2동484-117),은평구,1,38,2311.2,2146.4
서울특별시 광진구 용마사거리(선경부동산),광진구,0,33,1379.4,1290.4
서울특별시 성동구 142-1,성동구,0,34,2181.2,1442.1
서울특별시 강서구 월정로 134 황외과 앞 버스정류장,강서구,0,38,2949.5,2213.8
서울특별시 마포구 월드컵로212 마포구청 마을버스정류장(14-563),마포구,0,34,1979.4,1753.4
서울특별시 양천구 등촌지하차도(13단지쪽),양천구,0,39,1107.7,923.9
서울특별시 서초구 효령로 197 버스정류장 앞,서초구,0,39,3801.7,3566.8
서울특별시 강서구 아이파크아파트.백석중학교 버스정류장(16-174),강서구,0,38,2949.5,2213.8
서울특별시 강남구 대치동 903-29,강남구,0,32,3718,3059.5
서울특별시 성북구 고려대로99. 안암역 2번출구 앞,성북구,0,34,1354.6,1247.6
서울특별시 성동구 금호로141-1,성동구,2,34,2181.2,1442.1
서울특별시 도봉구 부동산 씨티 앞,도봉구,0,35,805.8,624.4
서울특별시 종로구 신설동 우리은행 앞,종로구,1,36,882,735.3
서울특별시 마포구 월드컵로164 (가마솥순대 앞 횡단보도),마포구,0,34,1979.4,1753.4
서울특별시 구로구 항동11-2,구로구,0,37,1333.4,1111.4
서울특별시 도봉구 도봉산역 1번출구,도봉구,1,35,805.8,624.4
"서울특별시 양천구 신월4동,순환로SK주유소 앞",양천구,1,39,1107.7,923.9
서울특별시 구로구 경인로33길 51,구로구,1,37,1333.4,1111.4
서울특별시 금천구 시흥대로 446(독산동 983-16),금천구,0,35,1936.9,1798.5
서울특별시 송파구 문정동 39-1 버스정류장 주변,송파구,1,34,2353.1,2041.2
서울특별시 광진구 구의시장 삼거리 정류장,광진구,0,33,1379.4,1290.4
서울특별시 영등포구 안상규벌꿀 앞,금천구,0,35,1936.9,1798.5
서울특별시 서대문구 연희동 연희로248 구청,서대문구,1,32,1604.9,1490.7
서울특별시 강서구 개화역입구,강서구,0,38,2949.5,2213.8
서울특별시 중구 신당동 피쉬고고앞 버스정류장,중구,1,36,1468.2,1268
서울특별시 동대문구 왕산로 4 신설동역,동대문구,0,33,1367.2,1234.7
"서울특별시 중구 광희문, 광희동사거리 버스정류장",중구,0,36,1468.2,1268
서울특별시 서대문구 신촌동 성산로 연세대학교 정문 앞,서대문구,0,32,1604.9,1490.7
서울특별시 강서구 CJ주식회사 버스정류장(16-268),강서구,0,38,2949.5,2213.8
서울특별시 서대문구 연희동 성산로306 (구)성산회관,서대문구,1,32,1604.9,1490.7
서울특별시 도봉구 창림초교 앞,도봉구,0,35,805.8,624.4
서울특별시 성동구 금호동1가167-35,성동구,1,34,2181.2,1442.1
서울특별시 광진구 신자초 입구 사거리(이디아커피 앞),광진구,0,33,1379.4,1290.4
서울특별시 서초구 일동제약사거리 버스정류장(일동제약사거리),서초구,0,39,3801.7,3566.8
서울특별시 강남구 효성골프크럽,강남구,0,32,3718,3059.5
서울특별시 강동구 동남로881 (명일동48-7 서희스타힐스 앞),강동구,0,37,4555.5,4356.1
서울특별시 중구 황학동 어린이집,중구,0,36,1468.2,1268
서울특별시 영등포구 대성병원 버스정류장(19-101),영등포구,1,34,2556.1,2377.5
서울특별시 구로구 경인로 193,구로구,0,37,1333.4,1111.4
서울특별시 성북구 고려대로102. 안암역 3번출구 앞,성북구,0,34,1354.6,1247.6
서울특별시 동대문구 왕산로 109 제기동역,동대문구,0,33,1367.2,1234.7
서울특별시 송파구 종합운동장사거리 버스정류장 먹자골목방향,송파구,1,34,2353.1,2041.2
서울특별시 강남구 역삼동 837,강남구,0,32,3718,3059.5
서울특별시 도봉구 정의공주묘 맞은편,도봉구,0,35,805.8,624.4
서울특별시 동대문구 천호대로 281,동대문구,0,33,1367.2,1234.7
서울특별시 마포구 마포대로109 롯데캐슬 택시승강장 앞,마포구,0,34,1979.4,1753.4
서울특별시 마포구 월드컵북로260(14-162 성산아파트 버스정류장),마포구,0,34,1979.4,1753.4
서울특별시 강남구 도곡동 타워팰리스 F동 앞,강남구,0,32,3718,3059.5
서울특별시 마포구 창전동440 현대홈타운아파트 버스정류장(14-203),마포구,1,34,1979.4,1753.4
서울특별시 강남구 한양수자원아파트 건너편 23-393,강남구,1,32,3718,3059.5
"서울특별시 용산구 삼각지(KT용산지사방면) 중앙버스정류장(외곽,03-008)",용산구,0,36,1140.8,1009.6
서울특별시 구로구 개봉로12,구로구,0,37,1333.4,1111.4
서울특별시 마포구 양화로14-016 중앙버스정류장,마포구,0,34,1979.4,1753.4
서울특별시 구로구 개봉로38,구로구,0,37,1333.4,1111.4
서울특별시 은평구 연서로 22 KCC 실란트/페인트,은평구,0,38,2311.2,2146.4
서울특별시 마포구 월드컵로80 (망원역 1번출구 앞),마포구,0,34,1979.4,1753.4
"서울특별시 용산구 갈월동(서울역버스환승센터방면) 중앙버스정류장 (도심,03-011)",용산구,0,36,1140.8,1009.6
서울특별시 송파구 문정동 620 앞 주변,송파구,1,34,2353.1,2041.2
서울특별시 양천구 양천 구민센타 맞은편,양천구,0,39,1107.7,923.9
서울특별시 영등포구 삼성래미안상가 앞 버스정류소(19-826),영등포구,0,34,2556.1,2377.5
서울특별시 송파구 문정2동주민센터 앞,송파구,0,34,2353.1,2041.2
서울특별시 성북구 종암동3-1260(종암경찰서앞),성북구,0,34,1354.6,1247.6
서울특별시 동작구 신대방현대아파트 정류장(ID:02-003),동작구,0,40,1514.3,1410.9
"서울특별시 구로구 신도림동 385-3
(대림7차아파트 806동 앞)",구로구,0,37,1333.4,1111.4
서울특별시 도봉구 현대1차 108동 앞,도봉구,0,35,805.8,624.4
서울특별시 동작구 여의대방로54길 18,동작구,1,40,1514.3,1410.9
서울특별시 송파구 문현중학교 버스정류장,송파구,0,34,2353.1,2041.2
서울특별시 종로구 새문안로 82,종로구,2,36,882,735.3
서울특별시 중구 명보극장 사거리,중구,0,36,1468.2,1268
서울특별시 용산구 맥도날드 이태원점,용산구,0,36,1140.8,1009.6
서울특별시 구로구 신도림로11길 38(세븐일레븐 앞),구로구,0,37,1333.4,1111.4
서울특별시 성동구 행당로15,성동구,0,34,2181.2,1442.1
서울특별시 구로구 경인로63길21,구로구,0,37,1333.4,1111.4
서울특별시 구로구 디지털로31길 109,구로구,0,37,1333.4,1111.4
서울특별시 구로구 시흥래로571,구로구,0,37,1333.4,1111.4
서울특별시 중구 정동사거리 삼성병원 맞은편,중구,0,36,1468.2,1268
